feature,importance
gyroZ_diff_mean,0.0011622984822454532
accelX_peak_value,0.0011483062372456179
filteredX_kurtosis,0.0011380561445977645
gyroZ_range,0.0011294730776977588
gyroZ_p25,0.001125076877365158
filteredY_std,0.0011182623316941824
gyroZ_std,0.001114436908497456
accelX_skew,0.0011144169582171
gyroY_mean,0.0010919978831732378
gyroY_median,0.0010742797619420373
gyroX_peak_position,0.0010733705085612816
accelX_iqr,0.0010694376082075914
gyroZ_peak_value,0.0010640536604830896
accelX_range,0.0010606761365010106
gyroZ_min,0.0010578967106885382
gyroZ_skew,0.0010482353622652209
filteredX_std,0.001037627070554356
gyroY_diff_mean,0.0010310873519326848
gyroZ_median,0.001030761304156392
filteredX_skew,0.0010298813547077268
accelY_min,0.0010292398386772899
accelY_iqr,0.0010291254840403548
