timestamp_ms,phone_roll,phone_pitch,phone_yaw,phone_accelX,phone_accelY,phone_accelZ,phone_gyroX_rad,phone_gyroY_rad,phone_gyroZ_rad,esp32_roll,esp32_pitch,esp32_yaw,esp32_accelX,esp32_accelY,esp32_accelZ,esp32_gyroX_deg,esp32_gyroY_deg,esp32_gyroZ_deg,esp32_gyroX_rad,esp32_gyroY_rad,esp32_gyroZ_rad,esp32_qw,esp32_qx,esp32_qy,esp32_qz,esp32_quatNorm,diff_roll,diff_pitch,diff_yaw,diff_accelX,diff_accelY,diff_accelZ,diff_gyroX_rad,diff_gyroY_rad,diff_gyroZ_rad,phone_qw,phone_qx,phone_qy,phone_qz,diff_quat_angle_deg
1773346734295,1.3,8.850000000000001,30.150000000000002,-0.18333333333333332,1.5499999999999998,9.483333333333333,-0.015707963267948967,0.07097672291443606,-0.0619591884457987,0.6875,10.6875,262.3125,-0.07999999821186066,1.7400000095367432,9.520000457763672,0.07963064312934875,-0.007635815534740686,0.05890486016869545,0.0013898169080877366,-0.00013327012215615645,0.001028083755370598,0.6551513671875,-0.06646728515625,0.0662841796875,-0.7496337890625,0.9999928120265357,-0.6125,1.8374999999999986,232.1625,0.10333333512147266,0.19000000953674334,0.03666712443033937,0.017097780176036702,-0.07110999303659221,0.0629872722011693,0.9624183769799391,0.07155241659877971,0.26013641501766865,0.030986527910202514,103.39866110109462
1773346734395,1.0400000000000003,8.34,30.920000000000005,-0.18333333333333332,1.5,9.483333333333333,-0.04363323129985824,0.18005980116408166,-0.14311699866353503,0.4375,10.1875,262.8125,-0.10999999940395355,1.7000000476837158,9.449999809265137,0.13417218625545502,0.030543262138962746,0.11235556751489639,0.0023417464147567715,0.0005330804886246258,0.001960974586081725,0.658447265625,-0.06182861328125,0.06396484375,-0.74737548828125,1.0000186002014764,-0.6025000000000003,1.8475000000000001,231.89249999999998,0.07333333392937977,0.20000004768371582,-0.033333524068195786,0.045974977714615006,-0.17952672067545702,0.14507797324961674,0.961049756024018,0.06766917502451857,0.2664850002303286,0.028106829239855517,102.68611225224967
1773346734495,0.6666666666666666,7.716666666666666,31.91666666666667,-0.21666666666666665,1.2833333333333332,9.600000000000001,-0.04363323129985824,0.20420352248333656,-0.12566370614359174,0.4375,10.1875,262.8125,-0.10999999940395355,1.7000000476837158,9.449999809265137,0.13417218625545502,0.030543262138962746,0.11235556751489639,0.0023417464147567715,0.0005330804886246258,0.001960974586081725,0.658447265625,-0.06182861328125,0.06396484375,-0.74737548828125,1.0000186002014764,-0.22916666666666663,2.470833333333334,230.89583333333331,0.1066666672627131,0.4166667143503826,-0.1500001907348647,0.045974977714615006,-0.20367044199471193,0.12762468072967345,0.9591588503799672,0.06309953075363436,0.2746868246504538,0.024081057283722535,102.30835727319253
1773346734595,0.3666666666666667,6.916666666666667,32.96666666666667,-0.09999999999999999,1.2333333333333334,9.816666666666668,-0.06370451769779303,0.15038920388017804,-0.21583905082996543,-0.4375,8.5625,264.5625,-0.009999999776482582,1.4700000286102295,9.84000015258789,0.2356194406747818,0.09162978827953339,0.22362031042575836,0.004112335021482392,0.0015992414983831678,0.003902910691261286,0.67156982421875,-0.04632568359375,0.0576171875,-0.73724365234375,1.0000000204890964,-0.8041666666666667,1.645833333333333,231.59583333333333,0.09000000022351741,0.2366666952768961,0.02333348592122242,0.06781685271927543,-0.14878996238179487,0.21974196152122671,0.9570964167516319,0.05693700483947915,0.2834033553569968,0.020178322365631392,100.18172195600224
1773346734697,0.11666666666666665,5.916666666666667,33.85,0.08333333333333333,0.9666666666666668,9.799999999999999,0.009017534468637371,0.21845704470795693,-0.15446163880149816,-0.9375,7.3125,265.9375,0.17000000178813934,1.1799999475479126,9.880000114440918,0.1592612862586975,0.010908307507634163,0.20834867656230927,0.0027796338161754732,0.00019038588182823261,0.0036363703981850373,0.67987060546875,-0.03759765625,0.052490234375,-0.73046875,0.9999887216200205,-1.0541666666666667,1.395833333333333,232.0875,0.08666666845480601,0.2133332808812458,0.08000011444091903,-0.006237900652461898,-0.2182666588261287,0.1580980091996832,0.955395911229817,0.04907830677573478,0.29078180605145665,0.01599730848697348,98.7239401040883
1773346734814,-0.05714285714285715,4.742857142857143,36,0.042857142857142864,0.7142857142857143,9.700000000000001,0.027426602531339463,0.46799757228476535,-0.23512078351866472,-1.125,6.1875,267.625,0.17000000178813934,1.059999942779541,9.670000076293945,0.27488934993743896,0.03272492438554764,0.39269909262657166,0.004797724235075179,0.0005711576779939885,0.006853892135927862,0.6910400390625,-0.0303955078125,0.0460205078125,-0.720703125,0.9999955519934912,-1.0678571428571428,1.4446428571428571,231.625,0.12714285893099647,0.3457142284938267,-0.029999923706055753,-0.022628878296264286,-0.46742641460677137,0.24197467565459257,0.9502482778605056,0.03950622459840751,0.308732686451696,0.012312471621987918,97.27921134863028
1773346734928,-0.028571428571428574,3.5142857142857147,39.17142857142857,0.12857142857142856,0.5571428571428572,9.799999999999999,0.05036521555755065,0.39195108344786955,-0.06283185307179587,-1.1875,4.9375,270.375,0.18000000715255737,0.7599999904632568,9.869999885559082,0.1178097203373909,-0.046905722469091415,0.4766930341720581,0.002056167510741196,-0.0008186592951123293,0.008319862967624256,0.71002197265625,-0.0230712890625,0.03759765625,-0.7027587890625,0.9999734923455534,-1.1589285714285715,1.4232142857142853,231.20357142857142,0.051428578581128814,0.20285713332039967,0.0699998855590831,-0.04830904804680945,-0.3927697427429819,0.07115171603942012,0.9417005787421863,0.028972525885427775,0.33505183322118764,0.010043993009319404,95.32470985991688
1773346735030,0.08333333333333333,3.4166666666666665,41.11666666666667,0.05000000000000001,0.6666666666666669,9.883333333333335,0.05061454830783556,0.25918139392115797,0.0020362174606600517,-1.0625,4.75,272.5625,0.07999999821186066,0.8100000023841858,10.020000457763672,0.04363323003053665,-0.07744898647069931,0.40797069668769836,0.0007615435273129305,-0.0013517398162462457,0.0071204319088554605,0.72198486328125,-0.0233154296875,0.03582763671875,-0.69061279296875,1.0000177005601982,-1.1458333333333333,1.3333333333333335,231.44583333333333,0.029999998211860647,0.14333333571751894,0.13666712443033724,-0.049853004780522625,-0.2605331337374042,0.005084214448195409,0.9358911346231956,0.027657809985355383,0.35102496108822717,0.011149276816465745,94.3235065101713
1773346735146,0.09999999999999999,3.542857142857143,42.58571428571429,0.014285714285714287,0.642857142857143,9.871428571428572,0.010970641012535788,0.20794351373761014,-0.006981317007977316,-1,4.8125,274.1875,0,0.8799999952316284,9.869999885559082,-0.04036073759198189,-0.01636246219277382,0.24434609711170197,-0.0007044277595135317,-0.00028557883899699426,0.004264643908997006,0.7314453125,-0.0247802734375,0.03564453125,-0.6805419921875,1.0000171212876425,-1.1,1.2696428571428569,231.6017857142857,-0.014285714285714287,0.2371428523744854,-0.001428685869489854,-0.01167506877204932,-0.20822909257660713,0.011245960916974322,0.9312810776916534,0.028485397075485853,0.36298653107761564,0.012038053960833392,93.49395914159011
1773346735245,0.16,3.62,43.88,-0.06666666666666667,0.55,9.750000000000002,0.024725497736586336,0.1361356816555577,0.0686496172451103,-1.0625,4.75,275.3125,0.029999999329447746,0.7400000095367432,9.8100004196167,0.06872233748435974,-0.011999138630926609,0.19198621809482574,0.0011994310587687947,-0.00020942447651291403,0.0033507916242066244,0.7381591796875,-0.024169921875,0.03515625,-0.67327880859375,1.000001737846414,-1.2225,1.13,231.4325,0.09666666599611441,0.19000000953674312,0.06000041961669744,-0.02352606667781754,-0.13634510613207063,-0.06529882562090368,0.9270954498312256,0.02877620530923354,0.3734895661749287,0.01309583402086289,93.06202629211563
1773346735348,0.15,3.8500000000000005,44.325,0.016666666666666666,0.6666666666666669,9.816666666666666,-0.01454441043328608,0.050614548307835565,0.00029088820866572315,-1,5.1875,276.125,0.07999999821186066,1.1399999856948853,9.8100004196167,-0.02508910745382309,0.04908738657832146,0.062177352607250214,-0.0004378875314558641,0.0008567365169909828,0.001085199523169997,0.74298095703125,-0.02764892578125,0.03717041015625,-0.667724609375,1.0000114794161663,-1.15,1.3374999999999995,231.8,0.063333331545194,0.4733333190282184,-0.006666247049967211,0.014106522901830216,-0.04975781179084458,0.0007943113145042738,0.9255776516851878,0.030615920009999038,0.3770622333699492,0.013883382474762309,92.48853050588164
1773346735462,0,3.9000000000000004,44.55,0.08571428571428572,0.7142857142857144,9.657142857142858,-0.010471975511965976,0.02543194052906023,0.007479982508547124,-1.125,5.1875,276.3125,0.2199999988079071,1.0199999809265137,9.680000305175781,-0.05017821490764618,0.038179077208042145,0.019634954631328583,-0.0008757750629117282,0.0006663506026534595,0.00034269460679639313,0.74407958984375,-0.0269775390625,0.0379638671875,-0.66644287109375,0.9999847895240321,-1.125,1.2874999999999996,231.7625,0.1342857130936214,0.30571426664079926,0.02285744803292289,0.009596200449054248,-0.024765589926406772,-0.007137287901750731,0.9248393163930124,0.031488066252283224,0.3788329160349033,0.012898149707968891,92.24947402365575
1773346735562,0.06666666666666667,4,44.666666666666664,-0.016666666666666666,0.6333333333333334,9.783333333333333,0.020943951023931952,0.002908882086657216,0.06428629411512447,-1.1875,5.1875,276.5,0.009999999776482582,0.8600000143051147,9.640000343322754,0,0.007635815534740686,0.0359974168241024,0,0.00013327012215615645,0.0006282734457933874,0.74505615234375,-0.0269775390625,0.0382080078125,-0.6654052734375,1.000030243311959,-1.2541666666666667,1.1875,231.83333333333334,0.02666666644314925,0.22666668097178133,-0.1433329900105793,-0.020943951023931952,-0.0027756119645010596,-0.06365802066933109,0.9244174532567896,0.03206070114904461,0.37978159461045824,0.013799418509502165,92.23106212093987
1773346735662,0.1,4.3,44.6,0,0.8666666666666667,9.733333333333334,0.0026179938779914936,-0.004363323129985824,0.004654211338651544,-1.0625,5.5625,276.4375,0.009999999776482582,1.25,9.739999771118164,-0.10908307880163193,-0.023998277261853218,-0.08508480340242386,-0.0019038588833009075,-0.00041884895302582805,-0.0014850099627843703,0.74468994140625,-0.03009033203125,0.03961181640625,-0.66558837890625,1.000022761264686,-1.1625,1.2625000000000002,231.8375,0.009999999776482582,0.3833333333333333,0.006666437784829782,-0.004521852761292401,0.003944474176959996,-0.006139221301435915,0.9245456287389411,0.034379039907960755,0.379219181664853,0.015042415104040148,92.34732807646796
1773346735762,0.15000000000000002,4.2,44.45,0.016666666666666666,0.7500000000000001,9.799999999999999,0.00029088820866572055,-0.04916010726450695,-0.008144869842640207,-1,5.625,276.375,0.05999999865889549,1.0099999904632568,9.8100004196167,0.03490658476948738,-0.006544984877109528,-0.028361599892377853,0.0006092348348540607,-0.0001142315355987977,-0.000495003299255263,0.74407958984375,-0.03082275390625,0.0399169921875,-0.66619873046875,1.0000092964187282,-1.15,1.4249999999999998,231.925,0.04333333199222883,0.2599999904632567,0.010000419616700285,0.00031834662618834017,0.04904587572890815,0.007649866543384944,0.925064987247432,0.03342646994843811,0.3780347855828853,0.015071209805342354,92.36854458488472
1773346735862,0.10000000000000002,4.166666666666667,44.199999999999996,0.06666666666666667,0.7833333333333332,9.700000000000003,-0.00930842267730309,-0.05032366009916984,-0.04886921905584123,-1,5.625,276.25,0.14000000059604645,1,9.699999809265137,0.030543262138962746,-0.008726646192371845,-0.01745329238474369,0.0005330804886246258,-0.00015230870871351518,-0.00030461741742703036,0.743408203125,-0.0306396484375,0.03948974609375,-0.66693115234375,0.9999755729731732,-1.1,1.458333333333333,232.05,0.07333333392937978,0.21666666666666679,-1.9073486612342094e-7,0.009841503165927716,0.05017135139045632,0.0485646016384142,0.9259039174849752,0.033353995205396565,0.3760048329552811,0.014484895031924523,92.34484015123428
1773346735962,0.025,3.9000000000000004,43.725,0.03333333333333333,0.7166666666666668,9.799999999999999,-0.00349065850398866,-0.12304571226560025,-0.03956079637853814,-1,5.3125,276.0625,0.12999999523162842,0.9399999976158142,9.829999923706055,0.0512690469622612,-0.0054541537538170815,-0.05890486016869545,0.000894813673851055,-0.00009519294091411631,-0.001028083755370598,0.742431640625,-0.02862548828125,0.0382080078125,-0.668212890625,0.9999962393123724,-1.025,1.4124999999999996,232.3375,0.09666666189829509,0.22333333094914742,0.029999923706055753,0.004385472177839715,0.12295051932468613,0.03853271262316754,0.9275399392593849,0.03149891489893296,0.3721716714236165,0.01287347772119351,92.20807652633196
1773346736062,0,3.716666666666667,42.666666666666664,0.08333333333333333,0.6833333333333335,9.716666666666669,-0.0189077335632719,-0.2495820830351891,-0.05585053606381853,-1,5.1875,275.5625,0.05999999865889549,0.9399999976158142,9.779999732971191,0.04036073759198189,-0.010908307507634163,-0.1690787672996521,0.0007044277595135317,-0.00019038588182823261,-0.002950981184592251,0.73956298828125,-0.0277099609375,0.03717041015625,-0.6715087890625,1.0000134742842313,-1,1.4708333333333332,232.89583333333334,-0.023333334674437836,0.25666666428248075,0.06333306630452284,0.019612161322785433,0.24939169715336088,0.05289955487922628,0.9309898390676338,0.030206350039947184,0.3636018725685755,0.011797213006090363,92.21906959274465
1773346736162,0,3.516666666666667,40.88333333333334,-0.06666666666666668,0.7166666666666668,9.766666666666667,-0.021525727441263395,-0.4276056667386107,-0.04566944876051829,-0.875,4.875,274.0625,0.1899999976158142,0.7200000286102295,9.850000381469727,0.07308565825223923,-0.019634954631328583,-0.35124751925468445,0.0012755853724889389,-0.00034269460679639313,-0.006130425700456423,0.73077392578125,-0.02587890625,0.0352783203125,-0.68121337890625,0.9999982379361364,-0.875,1.358333333333333,233.17916666666667,0.25666666428248086,0.003333361943562707,0.08333371480305907,0.022801312813752334,0.42726297213181436,0.039539023060061865,0.9365870425093332,0.02875167104715735,0.34908911577130985,0.010716457699338405,92.94472179182033
1773346736262,0.13333333333333333,3.266666666666666,38.300000000000004,-0.05000000000000001,0.5333333333333333,9.916666666666666,0.014835298641951801,-0.4578580404398458,-0.049741883681838385,-0.75,4.75,271.25,0.1899999976158142,0.949999988079071,9.930000305175781,0.12980885803699493,-0.004363323096185923,-0.5115996599197388,0.002265591970999465,-0.00007615435435675759,-0.00892909851768271,0.7137451171875,-0.02508544921875,0.0341796875,-0.6990966796875,0.9999828951833072,-0.8833333333333333,1.4833333333333338,232.95,0.23999999761581423,0.4166666547457377,0.013333638509115175,-0.012569706670952335,0.45778188608548903,0.04081278516415567,0.9442676672310916,0.02654434519338168,0.3279402224404768,0.010448964824223703,94.74882737190026
1773346736362,0.2833333333333334,3.1999999999999997,36.03333333333333,-0.016666666666666666,0.43333333333333335,9.766666666666667,-0.000581776417331443,-0.31183215968965355,0.016289739685280406,-0.75,4.75,271.25,0.1899999976158142,0.949999988079071,9.930000305175781,0.12980885803699493,-0.004363323096185923,-0.5115996599197388,0.002265591970999465,-0.00007615435435675759,-0.00892909851768271,0.7137451171875,-0.02508544921875,0.0341796875,-0.6990966796875,0.9999828951833072,-1.0333333333333334,1.5500000000000003,235.21666666666667,0.20666666428248087,0.5166666547457377,0.16333363850911375,0.0028473683883309077,0.3117560053352968,-0.02521883820296312,0.9505715604753605,0.02578801934660877,0.3092377508469436,0.010986351748460214,94.20200784248189
1773346736462,0.25,3.1166666666666667,34.333333333333336,-0.016666666666666666,0.5,9.733333333333334,-0.03170681474456365,-0.25685428825183215,-0.0020362174606600525,-0.25,4.5625,266.5625,0.10000000149011612,0.6899999976158142,9.720000267028809,0.01636246219277382,0.019634954631328583,-0.2912518084049225,0.00028557883899699426,0.00034269460679639313,-0.005083303009053591,0.6837158203125,-0.02532958984375,0.031005859375,-0.72869873046875,1.0000360564347657,-0.5,1.4458333333333333,232.22916666666666,0.11666666815678278,0.1899999976158142,-0.013333066304525687,0.03199239358356064,0.2571969828586285,-0.0030470855483935386,0.9550770845739996,0.02533943173307973,0.295099065599435,0.010110252391223148,98.2907603793591
