feature,importance
accelY_kurtosis,0.0007082930414904464
filteredX_iqr,0.0007064166196781249
filteredX_mean,0.0006977971443785432
gyroZ_median,0.0006975975060993937
filteredX_median,0.0006963926795342329
gyroX_energy,0.0006705384915757928
accelZ_median,0.0006465907712527867
accelMag_min,0.0006320528321787574
gyroX_diff_mean,0.0006028427930735216
filteredX_min,0.0005874613153931359
accelY_skew,0.0005792226874728222
filteredZ_peak_position,0.0005786876279571498
accelY_range,0.0005746519709220719
filteredX_max,0.0005737202367085289
gyroY_skew,0.000564106475282583
gyroY_p25,0.0005600949374125516
accelX_max,0.0005529891319068348
filteredX_range,0.0005529176396759112
filteredZ_skew,0.0005517323534610771
accelY_std,0.0005435101629754659
filteredY_range,0.0005356410839932425
filteredMag_min,0.0005345891569293477
