participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file
1,7,1,2,1,28.156,28156,-8.26,5.6,0.5,9.9919,-0.0022,0.168,0.3687,55.0,84.63,81.06,-8.2297,5.1194,0.3529,9.6985,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,28.286,28286,-6.49,5.58,0.62,8.5814,-0.0982,0.0851,0.2629,51.81,84.19,83.38,-8.0005,5.1801,0.3881,9.5389,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,28.416,28416,-7.6,5.75,0.94,9.5763,-0.1604,-0.0098,-0.3174,53.0,84.56,81.31,-7.9477,5.2552,0.4608,9.5391,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,28.547,28547,-8.52,6.6,0.44,10.7863,-0.0098,0.0818,0.132,53.19,84.88,80.5,-8.0231,5.4324,0.4581,9.7001,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,28.678,28678,-6.28,5.19,0.97,8.2046,0.0665,0.0491,-0.0982,53.75,83.88,79.69,-7.7934,5.4005,0.5256,9.4962,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,28.808,28808,-8.0,6.26,0.21,10.1603,0.0731,-0.0578,-0.2334,54.5,83.13,79.38,-7.8206,5.5137,0.484,9.5811,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,28.981,28981,-7.7,5.58,0.63,9.5301,0.0785,-0.1516,-0.1025,55.75,83.69,79.31,-7.8047,5.5225,0.5032,9.5742,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,29.111,29111,-9.04,5.2,0.3,10.4332,0.0796,-0.1516,-0.3796,58.0,84.5,78.25,-7.9675,5.48,0.4764,9.6819,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,29.241,29241,-8.85,4.3,0.28,9.8433,0.0611,-0.0556,-0.0109,59.56,84.88,77.63,-8.0838,5.3245,0.4506,9.6902,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,29.371,29371,-8.46,5.38,0.41,10.0341,0.0087,0.0011,0.7887,56.94,85.38,80.56,-8.1334,5.3318,0.4452,9.7354,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,29.501,29501,-7.9,5.56,0.35,9.6668,-0.0196,-0.0153,-0.7025,56.63,85.56,80.81,-8.1026,5.3619,0.4327,9.7257,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,29.631,29631,-8.28,4.85,0.32,9.6012,-0.0469,-0.0153,-0.0502,59.81,85.75,77.44,-8.126,5.2944,0.4178,9.7076,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,29.762,29762,-8.79,4.92,0.17,10.0747,-0.0447,-0.0295,-0.2869,60.31,86.38,76.75,-8.2135,5.2451,0.3852,9.753,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,29.892,29892,-9.74,4.78,0.06,10.8499,-0.0327,-0.0207,0.1822,61.63,86.94,75.25,-8.4146,5.1838,0.3423,9.8891,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.065,30065,-8.63,5.6,0.13,10.2885,0.0109,-0.0851,0.216,58.5,88.13,78.5,-8.443,5.2386,0.3143,9.9412,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.195,30195,-8.21,5.82,0.21,10.0658,0.0447,-0.0884,0.312,56.13,89.13,81.44,-8.4123,5.3152,0.3006,9.9554,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.326,30326,-8.22,5.17,0.19,9.7125,0.06,-0.0633,-0.2749,56.13,89.44,82.06,-8.387,5.2961,0.286,9.9233,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.456,30456,-7.23,4.22,-0.17,8.3732,-0.0415,-0.06,0.0851,56.81,89.88,81.69,-8.2345,5.1543,0.2259,9.7173,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.587,30587,-7.47,5.45,-0.28,9.251,-0.1091,-0.1222,-0.0447,55.94,91.63,82.44,-8.1338,5.1933,0.1593,9.6516,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.718,30718,-8.66,5.47,-0.24,10.2457,-0.1691,-0.1036,0.5411,55.25,93.88,82.63,-8.2031,5.2297,0.1066,9.729,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.848,30848,-7.46,6.12,-0.39,9.657,-0.0556,0.0011,-0.2051,53.06,95.13,84.19,-8.1052,5.347,0.0412,9.7101,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,30.979,30979,-7.98,6.44,-1.21,10.3256,0.0098,0.0633,0.012,54.56,94.88,82.56,-8.0887,5.4911,-0.1237,9.7772,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,31.156,31156,-7.05,5.13,-1.08,8.7855,0.0273,-0.0654,-0.4821,56.38,94.75,81.0,-7.9518,5.4435,-0.2497,9.6398,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,31.287,31287,-8.71,4.65,0.08,9.8739,0.0556,-0.0098,0.0175,58.31,95.44,79.5,-8.0517,5.3389,-0.2063,9.6632,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,31.418,31418,-8.28,5.34,-0.91,9.8945,0.06,0.0622,0.2454,56.75,94.0,81.44,-8.0818,5.3391,-0.299,9.6908,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,31.548,31548,-7.08,4.24,0.44,8.2642,0.12,0.1047,-0.9207,58.94,92.5,79.56,-7.9498,5.1942,-0.2016,9.4984,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,31.678,31678,-8.91,5.04,-0.37,10.2434,0.1473,0.1614,0.4145,60.94,89.56,77.88,-8.0763,5.1739,-0.2238,9.5941,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,7,1,2,1,31.809,31809,-6.56,5.23,0.41,8.3997,-0.036,-0.0273,-0.0251,57.06,88.56,81.75,-7.8765,5.1813,-0.1403,9.4289,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,31.939,31939,-8.83,4.36,-0.16,9.8491,-0.0949,-0.1025,-0.5411,61.5,90.06,77.19,-8.0022,5.0731,-0.1429,9.4758,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,32.07,32070,-8.67,4.68,0.06,9.8527,-0.048,0.012,0.5607,59.88,91.19,78.5,-8.0902,5.0213,-0.1161,9.5225,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,32.243,32243,-8.93,4.87,-0.53,10.1854,-0.0742,-0.0207,-0.1811,60.31,91.81,77.63,-8.2008,5.0013,-0.1707,9.6071,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,32.374,32374,-7.85,5.32,-0.44,9.4931,-0.0055,0.0153,0.2585,59.13,92.0,78.56,-8.1546,5.0433,-0.2062,9.5904,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,32.504,32504,-7.72,5.36,-0.19,9.4002,0.0033,-0.012,-0.0545,58.69,92.0,79.0,-8.0973,5.0851,-0.204,9.5638,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,32.635,32635,-8.31,5.26,0.03,9.8349,0.0425,0.0175,-0.0938,59.06,91.81,78.75,-8.1254,5.1081,-0.1732,9.5992,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,32.765,32765,-7.97,4.4,-0.31,9.1092,0.0087,0.0218,-0.2116,60.13,91.38,77.75,-8.1049,5.0148,-0.1912,9.5328,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,32.896,32896,-8.93,4.65,0.22,10.0705,0.0,0.0742,-0.0556,61.25,91.31,76.38,-8.2136,4.9667,-0.137,9.5995,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.027,33027,-8.54,4.69,-0.21,9.7453,-0.0425,0.0764,0.4298,60.25,90.38,77.06,-8.2566,4.9303,-0.1467,9.6177,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.157,33157,-8.45,5.4,-0.39,10.0357,0.0295,0.1396,-0.0862,58.56,89.0,78.31,-8.2821,4.9922,-0.1787,9.672,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.33,33330,-8.04,4.81,-0.13,9.3699,0.0,0.1014,0.072,59.31,87.13,77.13,-8.2502,4.9682,-0.1723,9.6321,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.464,33464,-8.28,5.05,0.42,9.7076,0.0305,0.0785,0.024,58.63,86.06,77.56,-8.2541,4.9789,-0.0942,9.64,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.596,33596,-8.42,5.16,0.29,9.8796,0.048,0.0502,-0.0131,58.56,84.94,77.63,-8.276,5.0028,-0.0436,9.6707,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.726,33726,-8.45,5.03,0.76,9.8631,0.0567,0.0229,-0.0033,58.44,84.19,77.81,-8.2989,5.0064,0.0623,9.6923,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.856,33856,-7.63,4.72,0.78,9.0058,0.0295,-0.0327,0.2247,57.31,84.06,79.25,-8.2108,4.9686,0.1569,9.5984,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,33.988,33988,-7.77,5.35,0.37,9.441,0.0087,-0.096,0.0207,56.63,84.75,80.38,-8.1527,5.0189,0.1849,9.5755,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,34.118,34118,-8.14,5.49,0.57,9.8349,0.0065,-0.1124,-0.1505,57.0,85.94,80.44,-8.151,5.081,0.2357,9.6079,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,34.248,34248,-8.47,5.24,0.28,9.9638,0.024,-0.0993,-0.1298,57.69,86.88,80.25,-8.1931,5.1019,0.2415,9.6547,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,34.421,34421,-8.8,4.9,-0.1,10.0727,0.0022,-0.1102,-0.0055,59.25,88.38,79.38,-8.273,5.0753,0.1965,9.7078,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,34.551,34551,-8.72,4.85,0.12,9.9787,-0.0098,-0.1025,-0.1473,59.5,89.94,79.44,-8.3319,5.0456,0.1864,9.7424,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,34.681,34681,-8.8,4.76,-0.26,10.0083,-0.0229,-0.0207,-0.1178,60.63,90.88,78.5,-8.3936,5.008,0.1276,9.7749,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,34.811,34811,-8.77,4.61,-0.14,9.9088,-0.0535,0.0502,-0.1996,61.56,90.94,77.19,-8.4432,4.9555,0.0923,9.7905,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,34.941,34941,-8.9,4.19,-0.09,9.8374,-0.0742,0.0698,-0.3698,64.13,90.63,74.06,-8.5034,4.8547,0.0683,9.7918,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,35.071,35071,-9.06,4.2,-0.15,9.9873,-0.0676,0.0665,0.0796,64.81,90.13,72.63,-8.5767,4.7684,0.0395,9.8132,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,35.201,35201,-8.94,3.95,0.07,9.774,-0.0284,0.0567,-0.288,66.06,89.63,70.94,-8.6246,4.6606,0.0436,9.8034,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,35.332,35332,-8.67,4.17,0.19,9.6226,0.0153,0.072,0.2105,65.5,88.56,71.25,-8.6306,4.5959,0.0629,9.7782,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,35.505,35505,-9.37,3.97,0.19,10.1781,0.0142,0.0349,-0.2149,66.81,87.13,69.88,-8.728,4.5134,0.0796,9.8263,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,35.636,35636,-9.09,3.77,0.4,9.8489,0.0098,-0.0087,0.2149,66.38,86.88,70.31,-8.7757,4.4155,0.1218,9.8247,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,35.766,35766,-9.38,4.23,0.32,10.2946,0.0196,-0.0262,0.2138,64.94,87.19,71.94,-8.8554,4.391,0.1479,9.8854,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,35.896,35896,-9.05,4.71,0.2,10.2042,0.0218,-0.0447,0.2062,63.31,87.63,73.81,-8.881,4.4331,0.1548,9.9271,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.026,36026,-8.61,4.52,0.11,9.7249,-0.0076,-0.0971,0.2105,61.94,88.69,75.5,-8.8453,4.4445,0.1489,9.9003,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.156,36156,-7.15,3.86,-0.42,8.1362,-0.0905,-0.1429,0.2258,60.13,90.56,77.44,-8.6219,4.3675,0.0739,9.6653,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.286,36286,-9.16,4.98,-0.24,10.429,-0.0971,-0.1287,-0.372,61.06,93.56,76.31,-8.6928,4.4482,0.0326,9.7649,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.416,36416,-8.53,4.48,-0.26,9.6384,-0.0338,-0.0305,0.3862,61.56,95.31,75.44,-8.6714,4.4524,-0.006,9.7476,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.589,36589,-8.49,4.85,-0.44,9.7876,0.0098,-0.0185,-0.3742,60.38,95.63,76.5,-8.6475,4.5048,-0.0632,9.7507,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.719,36719,-8.82,4.94,-0.56,10.1247,0.0218,0.0,0.1473,61.44,96.06,75.5,-8.6702,4.5621,-0.1286,9.7981,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.85,36850,-8.86,5.48,-0.46,10.4279,0.084,0.1036,0.2989,58.94,94.63,78.13,-8.6952,4.6831,-0.1723,9.8776,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,36.98,36980,-7.55,4.01,-0.29,8.5538,0.0851,0.0785,-0.3163,59.63,92.81,77.69,-8.5443,4.5944,-0.1878,9.703,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,37.111,37111,-8.96,4.58,-0.33,10.0681,0.0393,0.0524,-0.2923,62.19,91.69,75.31,-8.5991,4.5925,-0.2066,9.7508,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,37.242,37242,-8.72,4.86,-0.1,9.9834,0.0218,0.0393,0.3807,61.38,90.81,76.25,-8.615,4.6277,-0.1925,9.7812,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,37.372,37372,-8.67,4.42,0.36,9.7383,0.072,0.0229,-0.2858,61.31,90.0,76.5,-8.6223,4.6004,-0.1197,9.7735,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,37.503,37503,-7.98,3.27,-0.14,8.6251,-0.0022,-0.0153,0.0818,61.63,89.75,76.19,-8.5376,4.4251,-0.1224,9.617,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,37.679,37679,-9.39,4.64,0.27,10.4773,0.0065,0.0665,0.0535,62.19,89.88,75.38,-8.6499,4.4534,-0.0707,9.7293,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,37.81,37810,-8.3,4.81,0.26,9.5965,-0.0076,0.06,-0.0447,61.75,88.94,75.63,-8.6038,4.5004,-0.0271,9.7098,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,8,1,2,1,37.941,37941,-6.87,3.54,0.03,7.7285,0.1353,0.1636,-0.0818,61.94,86.56,75.5,-8.3754,4.3738,-0.0196,9.4487,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,38.071,38071,-8.45,4.66,0.34,9.6558,-0.0436,-0.1385,0.1233,62.5,86.44,75.0,-8.3852,4.4115,0.0278,9.4749,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,38.202,38202,-8.08,4.68,0.18,9.3392,0.0284,-0.0295,-0.0807,61.94,87.75,75.94,-8.345,4.4469,0.0479,9.456,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,38.332,38332,-8.55,4.16,-0.02,9.5083,0.0284,-0.0545,0.0153,62.63,88.06,75.56,-8.372,4.4091,0.0389,9.4621,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,38.462,38462,-8.6,4.68,-0.14,9.7919,0.0404,-0.0305,0.1527,61.44,88.69,77.0,-8.402,4.4448,0.0153,9.5053,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,38.593,38593,-8.69,4.71,-0.16,9.8856,0.0633,0.0022,0.0578,61.44,89.0,77.44,-8.44,4.4797,-0.0078,9.5552,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,38.766,38766,-8.07,4.77,0.13,9.3752,0.0851,0.0687,-0.0011,60.69,88.0,78.56,-8.3912,4.518,0.0104,9.5302,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,38.897,38897,-8.34,5.08,-0.16,9.7667,0.1113,0.1604,-0.0425,61.06,85.25,78.44,-8.3845,4.5921,-0.0121,9.5596,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.027,39027,-7.81,4.38,1.08,9.0193,0.0022,0.0,-0.192,61.75,84.13,77.69,-8.3088,4.5641,0.1318,9.4807,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.158,39158,-8.96,5.03,0.9,10.3147,0.0164,0.0524,0.2596,61.5,83.5,77.88,-8.3946,4.6255,0.2331,9.5874,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.288,39288,-7.93,4.76,0.44,9.2594,-0.0731,0.048,-0.1047,60.69,83.31,78.25,-8.3334,4.6432,0.2603,9.5432,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.419,39419,-8.48,4.37,0.54,9.555,-0.0622,0.0436,-0.3687,63.19,82.5,75.13,-8.3527,4.6072,0.2972,9.5437,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.55,39550,-8.59,4.18,0.43,9.5627,-0.0611,0.0142,0.0338,63.81,82.31,74.0,-8.384,4.5509,0.3147,9.5447,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.683,39683,-8.69,3.62,0.59,9.4323,0.0164,-0.0098,-0.0316,64.06,82.38,73.56,-8.4243,4.4283,0.351,9.5237,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.856,39856,-9.01,4.63,0.5,10.1423,0.0927,-0.0687,0.4069,61.88,83.25,76.44,-8.5015,4.4548,0.3706,9.6051,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,39.988,39988,-8.11,4.55,0.19,9.3011,0.0665,-0.1276,-0.0284,60.5,84.31,78.81,-8.4499,4.4674,0.3468,9.5644,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,40.118,40118,-9.55,5.21,0.61,10.8958,0.036,-0.0938,-0.1953,61.13,85.38,79.0,-8.5949,4.5652,0.3815,9.7395,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,40.249,40249,-8.41,4.22,0.36,9.4163,-0.0065,-0.0349,-0.0927,62.31,85.81,78.19,-8.5705,4.5197,0.3787,9.6966,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,40.379,40379,-8.86,4.43,0.28,9.9097,-0.0404,0.0109,-0.0284,62.56,86.06,77.88,-8.6086,4.5079,0.3657,9.7244,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,40.51,40510,-8.95,4.27,0.26,9.9198,-0.0676,0.012,-0.1167,63.5,86.06,76.56,-8.6536,4.4766,0.3517,9.7493,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,40.64,40640,-8.57,4.37,0.12,9.6206,-0.0774,-0.0295,-0.1353,64.19,86.69,75.5,-8.6426,4.4625,0.3212,9.732,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,40.771,40771,-9.54,4.41,0.21,10.5121,-0.0415,-0.0327,-0.0851,65.25,87.63,74.13,-8.7609,4.4556,0.3065,9.8336,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,40.943,40943,-8.44,4.21,0.1,9.4323,0.0404,-0.0284,-0.0371,64.94,88.13,74.56,-8.7186,4.4232,0.2793,9.7804,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,41.073,41073,-8.88,4.01,0.05,9.7436,0.0578,-0.0164,-0.1527,65.25,88.06,74.63,-8.7398,4.3688,0.2491,9.7741,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,41.203,41203,-9.67,3.68,0.01,10.3466,0.0436,-0.0087,-0.2923,67.38,87.81,72.88,-8.8624,4.278,0.2176,9.8433,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,41.333,41333,-9.05,3.15,0.22,9.5851,0.012,0.0109,0.0371,68.38,87.5,72.13,-8.8871,4.1294,0.2179,9.8021,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,41.463,41463,-9.0,3.45,0.22,9.6411,-0.0262,-0.0065,-0.1036,68.5,87.38,71.94,-8.902,4.0399,0.2182,9.7782,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,41.594,41594,-9.99,3.63,0.25,10.632,-0.0415,0.0087,0.1265,68.81,87.56,71.38,-9.0454,3.9858,0.2224,9.8871,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,41.724,41724,-10.56,3.56,0.07,11.1442,-0.0753,-0.0436,0.0502,67.88,88.19,71.94,-9.245,3.9297,0.2023,10.0475,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,41.855,41855,-9.17,3.69,-0.25,9.8877,-0.1058,-0.0687,0.4287,67.06,89.94,72.31,-9.2351,3.8981,0.1427,10.0251,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.027,42027,-8.58,4.82,-0.03,9.8412,-0.0502,-0.0436,-0.3022,63.38,91.94,75.44,-9.1488,4.0196,0.1199,9.9936,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.157,42157,-8.62,4.22,-0.06,9.5977,0.0251,0.0796,0.2422,65.56,91.81,73.19,-9.0791,4.046,0.0962,9.9403,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.287,42287,-7.36,4.19,0.03,8.4692,0.0469,0.0524,-0.0731,63.06,90.06,75.75,-8.8526,4.065,0.0875,9.7416,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.417,42417,-9.23,4.42,-0.48,10.245,-0.024,-0.0447,-0.2062,65.44,89.69,73.5,-8.9023,4.1118,0.0127,9.806,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.547,42547,-9.25,3.87,-0.09,10.0273,-0.0251,-0.0055,0.2749,65.5,90.44,73.44,-8.9481,4.0799,-0.0008,9.8343,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.678,42678,-8.28,3.9,-0.05,9.1526,0.0622,0.0567,-0.2127,63.56,89.44,75.5,-8.8601,4.0562,-0.0073,9.7444,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.808,42808,-7.95,3.38,-0.13,8.6397,0.0251,0.0196,0.2683,64.56,88.56,74.56,-8.7401,3.9671,-0.0235,9.5984,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,42.939,42939,-9.46,5.25,0.14,10.8201,0.0044,-0.0425,-0.1222,63.44,89.19,75.88,-8.835,4.1362,-0.0019,9.7553,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,43.112,43112,-8.55,4.76,-0.59,9.8035,0.0251,-0.0142,0.1593,64.06,88.88,75.69,-8.7974,4.2184,-0.0794,9.7568,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,9,1,2,1,43.242,43242,-10.78,6.2,0.64,12.4522,0.0611,0.0284,0.24,64.0,88.81,76.13,-9.0587,4.4795,0.0154,10.1057,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,10,1,2,1,43.373,43373,-6.76,2.97,0.13,7.3848,0.084,0.036,-0.7625,64.31,86.75,76.13,-8.7558,4.2806,0.0305,9.7462,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
1,10,1,2,1,43.503,43503,-10.31,3.6,0.46,10.9301,0.0393,-0.0207,0.0055,68.75,86.13,72.0,-8.9606,4.1909,0.0871,9.8926,P001_Barbell_Bench_Press_Uncontrolled_Movement_1_028 (1).csv
