participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
11,10,1,3,2,41.671,41671,-3.78,7.93,1.03,8.845,-0.0578,0.072,0.7483,24.75,80.88,53.88,-4.6854,8.0223,1.3188,9.3835,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,41.802,41802,-2.27,8.91,1.63,9.338,-0.0164,0.1614,0.3534,20.19,81.06,57.5,-4.3672,8.1392,1.3598,9.3364,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,41.932,41932,-3.68,9.17,0.97,9.9284,0.0742,0.1636,-0.0142,21.75,80.5,54.63,-4.2766,8.2751,1.3084,9.4063,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,42.063,42063,-3.1,7.82,1.46,8.5378,0.0654,0.0687,0.1974,20.31,79.69,55.38,-4.1216,8.2151,1.3284,9.2865,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,42.235,42235,-3.03,9.07,2.01,9.7717,-0.0415,0.0796,0.2313,17.25,79.56,57.69,-3.9777,8.3278,1.4182,9.3373,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,42.365,42365,-2.33,9.0,1.67,9.4455,0.0087,0.1167,0.0633,16.38,79.5,57.63,-3.7606,8.4163,1.4514,9.3318,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,42.495,42495,-1.71,9.5,2.04,9.8659,0.024,0.0545,0.2673,14.69,79.31,58.25,-3.4904,8.5591,1.529,9.3691,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,42.625,42625,-1.6,8.95,1.71,9.2513,0.0175,-0.0098,-0.216,14.69,79.06,58.0,-3.2413,8.6106,1.5528,9.3306,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,42.755,42755,-1.97,8.8,1.99,9.2348,0.0469,-0.0742,-0.2007,16.75,78.88,56.19,-3.0738,8.6356,1.6104,9.3067,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,42.885,42885,-3.26,7.52,2.2,8.4863,0.0644,-0.1222,-0.4036,19.81,78.5,53.88,-3.0983,8.4886,1.6881,9.1927,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,43.016,43016,-3.12,8.38,2.15,9.1968,0.0425,-0.1756,-0.204,21.69,78.38,53.13,-3.1012,8.4743,1.749,9.1918,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,10,1,3,2,43.146,43146,-3.77,7.73,1.52,8.7336,0.0556,-0.2214,-0.3054,23.81,78.38,52.81,-3.1893,8.3762,1.7188,9.1262,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,43.319,43319,-3.7,7.57,1.04,8.4898,-0.0371,-0.1451,-0.4614,26.63,78.69,51.63,-3.2566,8.27,1.6294,9.0362,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,43.45,43450,-5.15,8.51,1.5,10.0595,-0.036,-0.1353,-0.2007,29.25,79.31,50.13,-3.5061,8.3016,1.6123,9.1547,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,43.581,43581,-5.39,8.28,1.18,9.95,0.0371,-0.0567,-0.2509,31.5,79.25,48.81,-3.7543,8.2988,1.5553,9.2403,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,43.711,43711,-5.11,8.18,1.62,9.78,0.0316,-0.0196,0.0535,32.19,79.13,49.0,-3.933,8.2831,1.5639,9.3018,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,43.842,43842,-5.19,8.03,1.29,9.6479,0.0382,0.012,-0.2094,32.56,78.88,48.88,-4.0986,8.2497,1.5278,9.3376,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,43.972,43972,-6.2,8.73,2.03,10.8983,0.0862,0.0284,0.0676,33.75,78.25,48.0,-4.3755,8.313,1.594,9.5285,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,44.104,44104,-4.96,7.58,1.38,9.1631,0.0567,0.0044,0.0011,32.81,77.63,49.13,-4.4526,8.2164,1.5658,9.4756,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,44.235,44235,-5.92,8.48,2.06,10.5452,0.012,-0.0153,-0.0731,33.5,77.5,48.5,-4.6459,8.2512,1.6309,9.6087,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,44.411,44411,-5.33,8.16,1.77,9.9059,-0.0087,-0.0404,0.2618,32.5,77.63,49.88,-4.7361,8.2392,1.6492,9.6454,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,44.541,44541,-5.07,8.44,1.65,9.983,-0.0349,-0.0535,0.0087,31.63,78.06,51.0,-4.7801,8.2656,1.6493,9.6897,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,44.672,44672,-5.67,8.14,1.74,10.0715,-0.0349,-0.0022,-0.0273,32.06,78.38,50.69,-4.8973,8.2491,1.6613,9.7361,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,44.802,44802,-5.37,8.73,1.63,10.3782,-0.0076,0.036,0.0644,31.88,78.56,50.69,-4.9596,8.3124,1.6572,9.8204,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,44.933,44933,-5.63,8.12,1.55,10.0017,0.0131,0.0676,-0.1364,31.94,78.31,50.31,-5.048,8.2871,1.643,9.8416,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,45.064,45064,-5.15,8.13,2.08,9.8461,-0.0175,0.0458,0.108,31.75,78.06,50.06,-5.0614,8.2664,1.7006,9.8409,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,45.194,45194,-5.18,8.31,1.64,9.9287,-0.0654,-0.0164,0.0153,31.19,78.31,50.44,-5.077,8.2721,1.6926,9.8524,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,45.325,45325,-5.75,8.67,1.47,10.5068,-0.0491,-0.0524,0.2182,30.56,79.13,51.19,-5.1657,8.3246,1.6633,9.9373,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,45.497,45497,-4.16,8.09,1.62,9.24,-0.0185,0.0087,0.5967,27.13,79.88,54.88,-5.0332,8.2937,1.6576,9.842,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,45.627,45627,-3.81,7.58,1.34,8.5888,-0.1789,-0.0175,0.0022,25.31,80.81,56.5,-4.872,8.1996,1.6157,9.6737,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,45.757,45757,-3.77,7.86,1.13,8.7903,-0.1865,-0.0142,0.5629,24.13,82.19,57.31,-4.7268,8.1549,1.5517,9.5526,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,45.887,45887,-3.19,8.07,0.94,8.7284,-0.1691,0.0175,0.444,20.25,83.69,60.75,-4.5243,8.1437,1.4711,9.4315,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
11,11,1,3,2,46.017,46017,-2.23,8.56,0.69,8.8726,-0.1167,0.0611,0.6054,16.44,84.81,64.0,-4.222,8.1985,1.3682,9.3227,P011_Barbell_Back_Squats_Inclination_Asymmetry_2_04.csv,10
