participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
14,2,0,1,0,4.844,4844,0.37,6.88,-6.15,9.2355,-0.5225,0.0589,-0.2225,-5.25,136.75,236.56,1.0216,4.3674,-7.6627,8.8789,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,4.965,4965,1.01,5.58,-6.79,8.8465,-0.5934,0.0415,0.1047,-3.94,139.81,237.0,1.02,4.5272,-7.5477,8.8603,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,2
14,2,0,1,0,5.086,5086,0.49,5.41,-8.05,9.7114,-1.1028,-0.1898,-0.1233,-4.81,145.94,237.63,0.9502,4.6435,-7.6139,8.9687,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,5.207,5207,0.44,4.41,-9.29,10.293,-0.733,0.1647,-0.0164,-4.75,152.06,238.56,0.883,4.6128,-7.8348,9.1346,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,5.329,5329,1.09,3.48,-9.4,10.0826,-0.8258,0.0185,0.0764,-3.81,157.19,238.06,0.9102,4.4635,-8.041,9.2417,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,5.454,5454,0.38,3.22,-9.58,10.1138,-0.6174,-0.0698,0.0142,-4.06,162.0,239.0,0.8404,4.2996,-8.2438,9.3356,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,5.618,5618,0.61,1.34,-9.76,9.8704,-0.8094,-0.1549,-0.1462,-5.13,168.38,239.44,0.81,3.9096,-8.4436,9.34,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,5.739,5739,-0.01,1.48,-9.7,9.8123,-0.6381,0.1134,-0.1298,-4.56,173.56,242.69,0.702,3.5895,-8.6092,9.3539,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,5.865,5865,1.12,0.23,-10.01,10.0751,-0.4309,0.1462,0.2247,-3.38,176.69,241.63,0.757,3.1468,-8.7938,9.3705,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,5.986,5986,0.7,-0.26,-10.24,10.2672,-0.4712,-0.0458,0.0927,-3.5,-179.94,241.06,0.7495,2.6979,-8.9844,9.4106,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,6.108,6108,0.65,0.17,-11.43,11.4497,-0.3403,0.1374,-0.0556,-3.0,-176.81,241.25,0.7364,2.3647,-9.3066,9.6306,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,6.229,6229,1.47,0.65,-12.15,12.2559,0.3971,-0.1516,0.0458,-2.88,-177.31,242.0,0.8331,2.1388,-9.6813,9.9497,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,6.35,6350,0.59,0.4,-11.38,11.4023,0.9174,-0.3949,-0.0185,-5.25,177.44,242.56,0.801,1.9097,-9.9052,10.1193,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,6.477,6477,0.71,1.36,-9.97,10.0873,0.9916,0.0894,-0.2378,-6.06,171.13,243.06,0.7891,1.8372,-9.9137,10.1133,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,6.641,6641,1.38,2.65,-9.23,9.7015,0.9414,-0.0916,-0.0491,-5.06,161.5,244.19,0.8669,1.9443,-9.8236,10.0516,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,6.764,6764,0.87,3.55,-8.58,9.3261,1.0494,-0.2193,-0.372,-6.38,154.69,245.25,0.8673,2.1559,-9.6597,9.9353,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,6.886,6886,0.62,4.4,-7.67,8.8642,0.7079,0.0447,0.084,-5.81,148.69,246.81,0.8347,2.4516,-9.3975,9.7479,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,7.009,7009,2.02,6.26,-7.69,10.1195,0.9468,0.0458,-0.12,-5.25,143.56,245.63,0.9909,2.9535,-9.1725,9.6871,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,7.13,7130,0.49,3.77,-4.08,5.5767,0.8639,-0.3578,-0.2138,-6.19,135.63,247.25,0.9249,3.0611,-8.5015,9.083,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,7.251,7251,0.89,6.5,-5.55,8.5933,-0.8705,-0.036,-0.0545,-6.13,137.56,249.25,0.9203,3.5142,-8.1125,8.8888,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,3
14,3,0,1,0,7.372,7372,0.39,6.1,-7.47,9.6521,-0.2291,0.0055,0.1702,-6.56,141.25,249.31,0.8504,3.855,-8.0279,8.946,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
