participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,quality_code
1,7,0,0,20.562,20562,-8.43,-1.72,2.6,8.988,0.1407,-0.1767,-1.045,65.13,-39.56,338.38,-7.8506,3.0435,1.856,8.6221,1
1,7,0,0,20.687,20687,-9.05,-3.66,2.75,10.142,0.1931,-0.0938,-1.069,60.44,-52.94,332.06,-8.0087,2.1602,1.9738,8.5265,1
1,7,0,0,20.85,20850,-8.31,-4.97,2.36,9.9663,-0.1473,0.4974,-1.3701,51.06,-59.13,322.5,-8.0484,1.2206,2.0247,8.3885,1
1,7,0,0,20.971,20971,-6.76,-5.49,3.37,9.3378,-0.3022,0.7167,-1.0625,41.06,-58.13,314.75,-7.8786,0.3363,2.202,8.1875,1
1,7,0,0,21.092,21092,-4.46,-5.59,4.14,8.2631,0.0862,0.3043,-0.9468,34.19,-57.5,310.31,-7.4281,-0.4446,2.4574,7.8367,1
1,7,0,0,21.213,21213,-3.48,-6.18,3.53,7.9224,0.4156,-0.2847,-0.9948,28.25,-61.56,303.81,-6.9079,-1.2004,2.5987,7.4775,1
1,7,0,0,21.335,21335,-1.47,-7.11,3.36,8.0002,0.1527,-0.3632,-0.1724,25.75,-66.13,298.94,-6.1913,-1.9791,2.699,7.038,1
1,7,0,0,21.46,21460,-5.06,-5.95,2.62,8.2384,-0.084,-0.0338,2.2711,32.06,-64.44,304.25,-6.0422,-2.5024,2.6886,7.071,1
1,7,0,0,21.582,21582,-7.18,-4.61,3.29,9.1449,0.0109,0.0349,2.8351,50.56,-54.63,325.88,-6.1922,-2.7801,2.7679,7.3303,1
1,7,0,0,21.704,21704,-9.06,-2.86,3.58,10.1528,-0.3829,-0.0164,1.3537,60.44,-41.06,338.5,-6.5701,-2.7906,2.8749,7.6953,1
1,7,0,0,21.866,21866,-8.41,0.46,2.74,8.857,-0.4451,-0.2378,1.8053,67.88,-10.13,350.38,-6.8125,-2.3623,2.8571,7.7559,1
1,7,0,0,21.992,21992,-9.28,1.8,2.87,9.879,-0.5094,-0.4309,1.6482,69.06,21.5,359.63,-7.1377,-1.8138,2.8588,7.8999,1
1,7,0,0,22.114,22114,-8.86,4.18,2.29,10.0606,-0.5967,-0.5552,1.957,62.63,56.44,12.0,-7.3646,-1.024,2.7839,7.9395,1
1,7,0,0,22.236,22236,-8.76,5.69,1.55,10.5601,-0.4472,-0.4669,0.9676,56.25,71.56,20.06,-7.5485,-0.1392,2.6213,7.9919,1
1,7,0,0,22.357,22357,-7.85,7.44,0.89,10.8521,-0.2291,-0.4134,1.4704,48.94,80.06,28.19,-7.5882,0.8595,2.3931,8.0029,1
1,7,0,0,22.477,22477,-6.41,7.79,0.51,10.1011,-0.0055,-0.5607,1.0123,40.31,85.13,39.13,-7.433,1.7728,2.145,7.9368,1
1,7,0,0,22.598,22598,-6.71,8.37,0.37,10.734,0.12,-0.3022,0.8519,35.38,87.19,46.31,-7.3377,2.6421,1.9111,8.0296,1
1,7,0,0,22.719,22719,-5.6,8.21,0.5,9.9506,0.1669,-0.072,0.7189,29.44,87.0,53.5,-7.1087,3.3758,1.7251,8.0564,1
1,7,0,0,22.882,22882,-6.24,8.44,0.8,10.5267,-0.0305,-0.0185,-0.2662,28.19,86.5,54.19,-6.9942,4.0431,1.6032,8.2363,1
1,7,0,0,23.006,23006,-6.74,8.49,0.47,10.8503,-0.0709,0.1298,-0.9839,34.38,86.38,47.13,-6.9607,4.6291,1.4539,8.485,1
1,7,0,0,23.127,23127,-7.94,7.75,0.5,11.1066,0.1658,0.5007,-1.669,43.75,83.44,36.13,-7.0898,5.0404,1.3282,8.7997,1
1,7,0,0,23.248,23248,-8.25,6.72,0.97,10.6847,0.0982,0.8476,-1.7671,54.38,74.5,22.31,-7.2427,5.2617,1.281,9.0434,1
1,7,0,0,23.37,23370,-8.1,5.26,1.53,9.7785,0.2313,0.7865,-1.8064,63.19,56.44,9.0,-7.3556,5.2615,1.3138,9.1386,1
1,8,0,0,23.49,23490,-8.06,2.68,2.43,8.8346,0.3305,0.3872,-1.5424,68.13,30.25,358.81,-7.4485,4.9213,1.4609,9.0462,1
1,8,0,0,23.617,23617,-8.96,0.68,2.74,9.3942,0.2694,-0.0044,-1.6188,70.13,0.63,349.94,-7.6476,4.3624,1.6294,8.9539,1
1,8,0,0,23.737,23737,-9.18,-1.26,3.12,9.7772,0.2738,0.2858,-1.4693,66.94,-26.19,341.31,-7.8496,3.6215,1.8259,8.8354,1
1,8,0,0,23.9,23900,-8.1,-3.04,3.54,9.3479,0.0382,0.4232,-1.3744,55.94,-43.69,330.06,-7.8826,2.7437,2.0517,8.5949,1
1,8,0,0,24.021,24021,-7.73,-4.76,3.77,9.8297,0.2389,0.564,-1.2763,47.44,-49.38,323.06,-7.8625,1.7549,2.2782,8.3719,1
1,8,0,0,24.143,24143,-5.79,-5.26,3.93,8.7542,0.1102,0.468,-1.1759,39.19,-52.44,317.94,-7.5894,0.8305,2.4958,8.0323,1
1,8,0,0,24.264,24264,-4.84,-6.03,4.1,8.7519,0.2422,0.204,-1.2686,31.19,-55.75,311.06,-7.2271,-0.0735,2.7072,7.7178,1
1,8,0,0,24.387,24387,-3.66,-7.07,4.07,8.9412,0.3283,-0.0676,-1.1377,24.38,-60.0,304.0,-6.757,-0.9955,2.8868,7.415,1
1,8,0,0,24.511,24511,-3.62,-7.55,3.87,9.2241,0.3185,-0.0611,-0.4505,19.56,-63.88,298.38,-6.3436,-1.8592,3.0164,7.2661,1
1,8,0,0,24.632,24632,-2.9,-7.27,3.39,8.5297,0.1069,0.1014,-0.1222,18.81,-65.13,298.06,-5.8899,-2.5722,3.0656,7.1207,1
1,8,0,0,24.752,24752,-0.32,-7.68,3.32,8.373,-0.0262,0.1887,0.0011,17.06,-65.63,297.06,-5.1559,-3.2453,3.0991,6.8352,1
1,8,0,0,24.915,24915,-4.6,-6.72,3.81,8.9908,-0.4396,0.1102,2.4882,29.25,-59.44,310.63,-5.0826,-3.7032,3.1928,7.0527,1
1,8,0,0,25.037,25037,-5.7,-5.67,4.51,9.2184,-0.2323,0.0927,0.8421,37.13,-53.06,320.44,-5.164,-3.9623,3.3664,7.328,1
1,8,0,0,25.163,25163,-7.37,-4.19,4.64,9.6645,-0.3949,-0.2171,1.9646,44.25,-46.0,328.13,-5.4547,-3.9923,3.5342,7.6278,1
1,8,0,0,25.284,25284,-7.46,-2.21,4.38,8.9286,-0.1887,-0.36,1.8282,55.56,-31.5,342.0,-5.7189,-3.7575,3.6457,7.7534,1
1,8,0,0,25.405,25405,-9.24,-0.93,5.08,10.5853,-0.1385,-0.252,1.5392,61.94,-15.81,351.81,-6.1829,-3.3849,3.8347,8.0244,1
1,8,0,0,25.525,25525,-8.73,0.95,3.96,9.6331,0.0709,-0.1069,1.1868,64.0,1.75,0.44,-6.5186,-2.8137,3.8512,8.0771,1
1,8,0,0,25.646,25646,-9.04,2.04,3.06,9.7594,0.1167,-0.2673,1.2719,63.94,16.69,9.0,-6.8508,-2.1741,3.7469,8.1055,1
1,8,0,0,25.767,25767,-8.54,3.76,3.08,9.8263,-0.2247,-0.3872,1.7279,61.0,37.38,19.81,-7.0734,-1.3921,3.659,8.0845,1
1,8,0,0,25.929,25929,-8.01,5.06,2.47,9.791,-0.1429,-0.6992,1.3134,54.56,58.56,32.5,-7.1968,-0.5419,3.5024,8.0221,1
1,8,0,0,26.055,26055,-8.11,6.78,1.72,10.7098,-0.1527,-0.7734,1.3363,48.88,70.25,42.56,-7.3172,0.423,3.2675,8.0247,1
1,8,0,0,26.177,26177,-7.16,7.47,1.1,10.4056,-0.1025,-0.5443,0.8781,42.19,78.13,52.94,-7.2965,1.3516,2.9819,7.9973,1
1,8,0,0,26.297,26297,-6.76,7.32,1.01,10.015,-0.2531,-0.2891,0.7199,38.31,82.06,58.69,-7.2258,2.1381,2.722,8.012,1
1,8,0,0,26.418,26418,-6.02,8.44,0.64,10.3867,-0.2629,0.0022,0.7712,33.38,85.06,62.81,-7.0669,2.9685,2.4477,8.0463,1
1,8,0,0,26.539,26539,-5.55,8.77,0.96,10.4229,-0.0949,0.2073,0.2967,29.75,85.94,64.19,-6.867,3.733,2.2516,8.1339,1
1,8,0,0,26.66,26660,-6.2,8.81,1.16,10.8352,-0.0458,0.2738,-0.2531,30.63,84.63,61.38,-6.7791,4.402,2.1078,8.3532,1
1,8,0,0,26.781,26781,-7.05,8.78,1.0,11.3045,0.1974,0.3109,-0.9163,34.56,82.5,55.25,-6.8148,4.9789,1.9618,8.6649,1
1,8,0,0,26.943,26943,-8.09,7.38,1.0,10.996,0.2553,0.6818,-1.9308,46.5,74.31,40.44,-6.9828,5.2953,1.8351,8.9536,1
1,8,0,0,27.068,27068,-8.31,6.15,1.52,10.4494,0.2803,0.8508,-2.0497,57.06,59.63,25.44,-7.1577,5.4079,1.7935,9.1485,1
1,8,0,0,27.189,27189,-8.39,3.46,2.81,9.5005,0.2313,0.6545,-2.3442,64.69,30.13,9.63,-7.3201,5.1513,1.9275,9.1561,1
1,9,0,0,27.31,27310,-8.55,0.87,3.35,9.224,0.2422,0.444,-1.9613,64.56,-3.81,355.75,-7.4822,4.5871,2.1149,9.0276,1
1,9,0,0,27.432,27432,-8.75,-1.18,3.76,9.5965,0.2138,0.3338,-1.2654,59.31,-24.5,345.69,-7.6492,3.8271,2.3317,8.8654,1
1,9,0,0,27.552,27552,-7.01,-1.75,4.35,8.4336,0.3371,0.3927,-1.2403,54.06,-33.13,340.56,-7.565,3.0922,2.5977,8.5755,1
1,9,0,0,27.673,27673,-6.78,-4.78,5.12,9.7484,0.1113,0.2629,-1.9046,44.88,-44.0,330.13,-7.4616,2.0549,2.9301,8.2754,1
1,9,0,0,27.794,27794,-5.7,-5.42,4.93,9.2828,0.168,0.4298,-1.0439,36.56,-48.75,322.31,-7.2294,1.0699,3.1936,7.9755,1
1,9,0,0,27.961,27961,-4.71,-6.03,5.02,9.1513,0.2967,0.3534,-0.9228,27.56,-52.19,316.38,-6.8974,0.1343,3.4343,7.7063,1
1,9,0,0,28.082,28082,-3.24,-6.86,4.36,8.7502,0.3567,-0.1036,-0.7832,22.13,-56.25,311.69,-6.4155,-0.7874,3.5563,7.3774,1
1,9,0,0,28.203,28203,-3.09,-7.68,4.2,9.2828,0.2062,-0.36,-0.4712,19.38,-59.75,307.0,-5.9773,-1.6957,3.6411,7.2014,1
1,9,0,0,28.324,28324,-3.05,-7.75,4.41,9.4241,-0.0284,-0.108,-0.2574,18.19,-61.06,303.75,-5.5915,-2.4935,3.7424,7.1755,1
1,9,0,0,28.445,28445,-2.42,-7.23,4.54,8.8736,-0.2291,0.2193,0.3414,17.75,-59.81,303.81,-5.1736,-3.1176,3.8475,7.1616,1
1,9,0,0,28.566,28566,-3.45,-6.54,4.65,8.7348,-0.312,0.2902,1.5741,22.75,-55.75,311.5,-4.9465,-3.5686,3.9533,7.2685,1
1,9,0,0,28.688,28688,-4.74,-5.42,5.03,8.7832,-0.1963,0.0862,1.7879,31.25,-49.94,323.94,-4.9193,-3.8126,4.0951,7.4502,1
1,9,0,0,28.814,28814,-6.16,-3.99,4.86,8.8026,-0.3316,-0.2749,1.5577,39.63,-43.38,333.75,-5.0828,-3.8359,4.1959,7.6259,1
1,9,0,0,28.977,28977,-7.89,-1.7,4.86,9.4213,-0.2509,-0.3578,2.1871,53.25,-25.88,350.5,-5.4527,-3.5545,4.2834,7.7919,1
1,9,0,0,29.097,29097,-8.39,0.32,4.65,9.5978,-0.4745,-0.2629,1.7988,58.81,-5.25,2.06,-5.8397,-3.0439,4.3317,7.8824,1
1,9,0,0,29.218,29218,-9.05,2.59,4.08,10.2595,-0.5007,-0.4418,1.7879,59.88,17.88,11.56,-6.2628,-2.3015,4.2986,7.9371,1
1,9,0,0,29.356,29356,-8.73,4.63,3.59,10.5137,-0.2487,-0.612,1.5272,56.5,42.81,24.13,-6.5879,-1.3881,4.2052,7.9379,1
1,9,0,0,29.477,29477,-8.39,4.98,2.62,10.1023,-0.3818,-0.684,0.9272,53.81,56.81,31.81,-6.8254,-0.549,3.9963,7.9283,1
1,9,0,0,29.598,29598,-7.27,6.11,1.65,9.6389,-0.4712,-0.5411,1.177,49.69,68.31,38.56,-6.884,0.3285,3.6871,7.8161,1
1,9,0,0,29.718,29718,-6.67,7.82,1.08,10.3348,-0.4898,-0.3502,1.3504,42.31,77.06,46.75,-6.8558,1.3157,3.3436,7.7403,1
1,9,0,0,29.839,29839,-5.82,8.26,0.94,10.1481,-0.36,-0.3229,1.0287,35.0,82.56,54.56,-6.7193,2.2308,3.0268,7.6998,1
1,9,0,0,30.001,30001,-4.86,8.92,0.32,10.1631,-0.264,-0.2236,0.9021,26.81,87.38,63.5,-6.4743,3.1123,2.6702,7.6637,1
1,9,0,0,30.124,30124,-4.44,8.94,0.25,9.985,-0.216,0.0153,0.5531,22.31,89.31,67.25,-6.2062,3.8802,2.3512,7.6877,1
1,9,0,0,30.245,30245,-4.55,9.44,0.16,10.4805,-0.144,0.3153,0.2422,20.63,90.0,66.88,-5.988,4.6128,2.0625,7.835,1
1,9,0,0,30.369,30369,-4.87,9.47,0.2,10.6507,0.0327,0.576,-0.5051,23.25,88.81,59.88,-5.8406,5.2529,1.8171,8.0627,1
1,9,0,0,30.49,30490,-5.95,9.01,0.12,10.798,0.0949,0.7734,-1.3777,29.94,85.88,48.69,-5.8551,5.748,1.5934,8.3582,1
1,9,0,0,30.61,30610,-7.19,8.06,0.29,10.8048,0.1505,0.9828,-1.921,40.75,79.81,32.94,-6.031,6.0526,1.4217,8.6619,1
1,9,0,0,30.731,30731,-7.49,7.55,0.76,10.6621,0.0371,0.9817,-2.0988,51.88,68.44,16.06,-6.2232,6.25,1.3345,8.9203,1
1,9,0,0,30.852,30852,-7.65,5.02,2.37,9.452,0.1211,0.636,-2.1937,61.69,49.38,0.0,-6.4112,6.0879,1.4709,8.9627,1
1,10,0,0,31.018,31018,-8.45,2.0,3.41,9.329,0.2291,0.5705,-1.6122,66.19,13.19,344.06,-6.6799,5.5492,1.7265,8.8541,1
1,10,0,0,31.141,31141,-8.2,0.11,4.09,9.1641,0.1887,0.7178,-1.3406,61.63,-9.81,335.63,-6.8802,4.8325,2.0379,8.6512,1
1,10,0,0,31.262,31262,-8.12,-1.1,4.31,9.2585,0.204,0.6589,-1.213,54.81,-22.69,328.88,-7.0436,4.0507,2.3373,8.4548,1
1,10,0,0,31.384,31384,-7.34,-2.68,4.77,9.1548,0.2018,0.5869,-0.9425,48.31,-29.13,324.31,-7.0826,3.1638,2.6579,8.1999,1
1,10,0,0,31.505,31505,-7.12,-3.82,5.23,9.625,0.2738,0.4963,-1.2894,41.88,-34.44,319.25,-7.0876,2.2435,2.9968,8.0155,1
1,10,0,0,31.626,31626,-5.6,-4.94,5.52,9.2862,0.3294,0.3632,-1.2457,34.13,-41.0,312.44,-6.8915,1.2969,3.3293,7.7627,1
1,10,0,0,31.746,31746,-4.36,-5.4,5.57,8.8991,0.2182,0.0556,-1.1356,28.0,-45.44,305.75,-6.5579,0.4144,3.6246,7.5044,1
1,10,0,0,31.872,31872,-4.15,-6.36,5.44,9.3416,0.2945,-0.2334,-0.8956,23.38,-49.56,298.88,-6.2406,-0.4783,3.8638,7.3555,1
1,10,0,0,32.034,32034,-2.98,-7.3,5.06,9.3688,0.288,-0.0513,-0.5465,20.0,-54.75,292.81,-5.811,-1.3772,4.0214,7.1997,1
1,10,0,0,32.155,32155,-1.36,-6.92,4.64,8.4419,-0.1756,-0.0022,-0.3512,17.5,-55.5,288.88,-5.2244,-2.1076,4.1029,6.9693,1
1,10,0,0,32.276,32276,-2.63,-6.54,5.43,8.8979,-0.4156,0.0894,1.0919,18.38,-53.06,289.44,-4.8826,-2.6917,4.2778,7.0274,1
1,10,0,0,32.414,32414,-3.96,-5.57,5.47,8.7537,-0.2574,0.3043,2.5427,29.25,-45.38,305.0,-4.761,-3.071,4.4349,7.1949,1
1,10,0,0,32.535,32535,-5.86,-3.67,5.57,8.8788,-0.3971,0.1734,1.9166,37.94,-33.94,320.5,-4.9058,-3.1499,4.5845,7.4166,1
1,10,0,0,32.657,32657,-6.88,-1.16,5.76,9.0475,-0.5334,-0.2553,2.1566,44.31,-20.19,333.13,-5.166,-2.8877,4.7394,7.5821,1
1,10,0,0,32.777,32777,-8.4,0.88,5.28,9.9606,-0.2956,-0.8083,1.5992,51.19,-4.69,344.75,-5.5921,-2.3912,4.8106,7.7545,1
1,10,0,0,32.898,32898,-9.69,0.92,4.99,10.9381,-0.048,-0.8367,0.9141,56.75,6.44,352.06,-6.1321,-1.9549,4.8343,8.0495,1
1,10,0,0,33.06,33060,-9.25,2.11,3.45,10.0954,-0.3,-0.4985,0.8934,61.13,21.44,359.81,-6.543,-1.4192,4.6519,8.1526,1
1,10,0,0,33.186,33186,-7.82,2.97,3.24,8.9706,-0.3731,-0.0589,1.0177,59.31,35.38,5.5,-6.7113,-0.8408,4.4658,8.105,1
1,10,0,0,33.308,33308,-7.68,4.82,3.11,9.5858,-0.5661,-0.1876,1.3221,54.44,49.06,11.56,-6.8389,-0.0949,4.2871,8.0721,1
1,10,0,0,33.429,33429,-6.89,6.34,2.56,9.7068,-0.5072,-0.6512,1.153,48.63,62.31,19.38,-6.8456,0.7531,4.0596,7.9944,1
1,10,0,0,33.55,33550,-7.43,7.27,1.79,10.5481,-0.2258,-0.8672,0.8694,45.0,72.56,26.75,-6.9226,1.6118,3.7605,8.0413,1
1,10,0,0,33.67,33670,-6.5,7.79,1.06,10.2009,-0.0502,-0.6654,0.8094,40.5,79.31,35.31,-6.867,2.426,3.4046,8.0394,1
1,10,0,0,33.791,33791,-5.93,8.05,0.7,10.0228,0.0131,-0.4265,0.7232,36.19,82.88,42.56,-6.7435,3.1671,3.0482,8.0496,1
1,10,0,0,33.912,33912,-4.88,8.25,0.49,9.5978,-0.0175,-0.2225,1.0199,30.5,84.69,49.75,-6.4979,3.8369,2.7111,8.0184,1
1,10,0,0,34.079,34079,-4.09,9.4,0.27,10.2548,-0.1658,-0.1353,0.8029,21.44,86.75,59.19,-6.1806,4.5699,2.3894,8.0495,1
1,10,0,0,34.201,34201,-4.24,9.62,0.39,10.5202,-0.1385,-0.0654,-0.0393,19.88,88.19,61.13,-5.9249,5.2354,2.126,8.1874,1
1,10,0,0,34.321,34321,-5.31,10.29,0.42,11.5869,0.7374,0.1451,-0.7101,22.44,86.75,57.69,-5.8439,5.9015,1.9012,8.5201,1
1,10,0,0,34.443,34443,-5.76,6.97,2.17,9.2988,0.3872,0.3927,-1.7682,31.0,79.94,48.56,-5.8328,6.0423,1.9366,8.6187,1
1,10,0,0,34.563,34563,-6.67,8.48,0.76,10.8156,-0.2694,0.4276,-1.6646,42.0,77.19,34.25,-5.9431,6.3635,1.7815,8.8876,1
1,10,0,0,34.684,34684,-6.76,7.14,1.42,9.9345,0.4363,0.5334,-1.3908,50.63,70.0,23.06,-6.0508,6.4658,1.7339,9.0236,1
1,10,0,0,34.805,34805,-6.92,5.05,2.42,8.902,0.3971,0.1582,-1.3177,57.81,58.56,14.94,-6.1653,6.2793,1.8243,8.9871,1
1,10,0,0,34.929,34929,-7.89,3.8,2.27,9.0468,0.4581,-0.1167,-0.8999,64.06,47.94,8.94,-6.3926,5.9526,1.883,8.9355,1
1,10,0,0,35.093,35093,-8.98,2.04,2.48,9.5369,0.3938,-0.0916,-0.8094,69.5,33.94,6.69,-6.7335,5.437,1.9617,8.8741,1
1,10,0,0,35.214,35214,-9.73,1.31,2.39,10.1045,0.1287,0.2138,-0.6807,71.31,18.63,3.13,-7.1284,4.8932,2.0181,8.8786,1
1,10,0,0,35.335,35335,-9.26,0.94,2.77,9.711,0.0327,0.3229,-0.6272,70.19,5.0,359.31,-7.4093,4.3722,2.1172,8.8598,1
1,10,0,0,35.457,35457,-8.93,0.51,2.86,9.3907,0.144,0.0469,-0.5378,68.94,-6.63,355.88,-7.6097,3.8633,2.2151,8.817,1
1,10,0,0,35.578,35578,-9.07,-0.82,3.0,9.5884,0.0829,-0.1505,-0.6665,68.63,-18.56,352.88,-7.8021,3.2461,2.3185,8.7628,1
