feature,importance
accelX_peak_position,0.0006738177305330301
filteredY_kurtosis,0.0006352606179471518
filteredX_energy,0.0006195359222083421
gyroY_peak_position,0.0006034783382891007
gyroZ_energy,0.0005992207106389505
accelZ_mean,0.0005826101599285706
gyroY_kurtosis,0.0005662989662326102
gyroZ_diff_std,0.0005533230147268396
accelX_skew,0.000546197938663107
filteredX_diff_max,0.0005407947648805756
gyroZ_kurtosis,0.000531126630938189
gyroY_median,0.0005104813758026631
gyroZ_max,0.0004942604760482802
filteredMag_diff_mean,0.00048551594007872445
gyroY_max,0.00048423761063984554
accelZ_p25,0.0004825012908879981
gyroZ_peak_value,0.0004790153005277792
gyroY_skew,0.0004784097703456037
accelMag_p75,0.00046853068099372196
accelX_range,0.0004657604745337513
accelZ_diff_mean,0.00044892780400786837
